match_id,path,time_index,seconds_after_context,seeds,any_clipped_seed_count,decoded_context_changed_seed_count,view0_extreme_contrast,allviews_extreme_contrast,view0_nontarget_role_rms,spearman_finite_seed_mean,spearman_defined_seed_count,slope_finite_seed_mean,slope_defined_seed_count,positive_adjacent_fraction_finite_seed_mean,positive_adjacent_fraction_defined_seed_count,nondecreasing_nonzero_seed_fraction,inconsistent_duplicate_seed_count,view0_contrast_minus_random_norm,view0_contrast_minus_wrong_variable_ball_x
2026-05-14T22-34-33Z-a2015e,quadratic_forward,0,0.1,2,2,0,-0.5273704528808594,0.64324951171875,0.004864256950886956,0.24210526315789477,2,-2.2283977309732765e-05,2,0.4583333333333333,2,0.0,0,-0.8136253356933594,-1.0513229370117188
2026-05-14T22-34-33Z-a2015e,quadratic_forward,1,0.2,2,2,0,-0.8930816650390625,-0.4383964538574219,0.004704581959230106,-0.07631578947368421,2,-0.0003316892563161515,2,0.5833333333333333,2,0.0,0,-1.9661445617675781,0.3959617614746094
2026-05-14T22-34-33Z-a2015e,quadratic_forward,2,0.3,2,2,0,1.4398574829101562,0.014055252075195312,0.005702957654185457,0.4623565891098747,2,0.0009282151434583631,2,0.41666666666666663,2,0.0,0,1.8215484619140625,1.3393173217773438
2026-05-14T22-34-33Z-a2015e,quadratic_forward,3,0.4,2,2,0,1.814727783203125,0.3416404724121094,0.005627204647719335,0.16743617988813647,2,0.0007057096025706427,2,0.7083333333333333,2,0.0,0,1.1953277587890625,1.1953506469726562
2026-05-15T03-56-59Z-e3a44c,quadratic_forward,0,0.1,2,2,0,5.357246398925781,1.1484718322753906,0.006600425956179113,0.8499999999999999,2,0.0043778711958816306,2,0.875,2,0.5,0,5.041160583496094,8.48318099975586
2026-05-15T03-56-59Z-e3a44c,quadratic_forward,1,0.2,2,2,0,-1.0513381958007812,-0.6118793487548828,0.00791186885815344,-0.3,2,-0.0024446886287275787,2,0.5,2,0.0,0,-2.4341163635253906,-2.246692657470703
2026-05-15T03-56-59Z-e3a44c,quadratic_forward,2,0.3,2,2,0,0.7199287414550781,-1.0010805130004883,0.007546779959983898,0.25,2,0.001033705623834031,2,0.5,2,0.0,0,-0.09371185302734375,2.3906478881835938
2026-05-15T03-56-59Z-e3a44c,quadratic_forward,3,0.4,2,2,0,-1.1919059753417969,-1.3948984146118164,0.008224882541169772,-0.39999999999999997,2,-0.0015012448030954668,2,0.375,2,0.0,0,0.6696701049804688,-1.1016273498535156
2026-05-29T18-15-24Z-2b37eb,quadratic_forward,0,0.1,2,2,0,-1.0947914123535156,-0.16981124877929688,0.004386653461357299,-0.1229255787911065,2,-0.0015267712766775343,2,0.3333333333333333,2,0.0,0,-1.7644462585449219,-2.527820587158203
2026-05-29T18-15-24Z-2b37eb,quadratic_forward,1,0.2,2,2,0,0.6696548461914062,1.0757207870483398,0.004821872012710707,0.42105263157894735,2,0.0010176007797713465,2,0.6666666666666666,2,0.5,0,2.2901153564453125,-2.7655258178710938
2026-05-29T18-15-24Z-2b37eb,quadratic_forward,2,0.3,2,2,0,-0.524810791015625,0.6428165435791016,0.004887387942759755,-0.368421052631579,2,6.114469739670984e-05,2,0.5,2,0.0,0,-1.2149124145507812,-2.5065078735351562
2026-05-29T18-15-24Z-2b37eb,quadratic_forward,3,0.4,2,2,0,-0.8085212707519531,-0.8937225341796875,0.004576749041372487,-0.10324482024678894,2,-0.0017687117854517584,2,0.5,2,0.0,0,-4.149974822998047,1.0965080261230469
2026-05-29T18-26-16Z-a78ba5,quadratic_forward,0,0.1,2,2,0,-4.104835510253906,-0.9182205200195312,0.004455520531322733,-0.75,2,-0.0032324372402911554,2,0.375,2,0.0,0,-2.1964035034179688,-1.88671875
2026-05-29T18-26-16Z-a78ba5,quadratic_forward,1,0.2,2,2,0,0.9090690612792969,0.3461189270019531,0.006781152084277657,-0.09999999999999998,2,0.0002926462634488304,2,0.625,2,0.0,0,-0.1388683319091797,-0.24111366271972656
2026-05-29T18-26-16Z-a78ba5,quadratic_forward,2,0.3,2,2,0,-1.4458961486816406,-1.2269716262817383,0.007380311056899298,-0.44999999999999996,2,-0.0011488130047168875,2,0.25,2,0.0,0,-2.9994850158691406,-1.4374847412109375
2026-05-29T18-26-16Z-a78ba5,quadratic_forward,3,0.4,2,2,0,-5.059059143066406,-0.6725282669067383,0.00812272196339646,-0.35,2,-0.003386806625737078,2,0.375,2,0.0,0,-2.9723663330078125,-4.596832275390625
2026-05-29T21-26-09Z-fa4c61,quadratic_forward,0,0.1,2,2,0,-1.3359222412109375,-0.7039508819580078,0.005738660525360475,-0.5552879714806848,2,-0.0026236449795226007,2,0.41666666666666663,2,0.0,0,-2.9563827514648438,-1.3359222412109375
2026-05-29T21-26-09Z-fa4c61,quadratic_forward,1,0.2,2,2,0,1.4330520629882812,0.19083690643310547,0.006534962216262827,0.5394736842105263,2,0.001262062017280866,2,0.5416666666666666,2,0.0,0,3.0535125732421875,1.8147354125976562
2026-05-29T21-26-09Z-fa4c61,quadratic_forward,2,0.3,2,2,0,0.3339691162109375,0.2877521514892578,0.005268058703923934,0.17894736842105263,2,0.0008180615530581633,2,0.5833333333333333,2,0.0,0,-2.2406997680664062,1.1212005615234375
2026-05-29T21-26-09Z-fa4c61,quadratic_forward,3,0.4,2,2,0,0.9542236328125,0.5968084335327148,0.008247667388108892,0.2639789992332692,2,0.0016288617404646986,2,0.41666666666666663,2,0.0,0,1.6204605102539062,1.71759033203125
2026-05-30T04-09-19Z-e64537,quadratic_forward,0,0.1,2,2,0,1.0407981872558594,-0.8120088577270508,0.004142663460694928,0.25,2,0.0009791337833174394,2,0.5,2,0.0,0,0.8608131408691406,4.400249481201172
2026-05-30T04-09-19Z-e64537,quadratic_forward,1,0.2,2,2,0,1.4907379150390625,0.20526695251464844,0.004457820402472683,0.35,2,0.001699662025199773,2,0.625,2,0.0,0,1.4547386169433594,3.2694473266601562
2026-05-30T04-09-19Z-e64537,quadratic_forward,2,0.3,2,2,0,0.8068199157714844,0.6696567535400391,0.005424342116270165,0.15,2,0.0005434017886847926,2,0.5,2,0.0,0,0.4468574523925781,-0.5759391784667969
2026-05-30T04-09-19Z-e64537,quadratic_forward,3,0.4,2,2,0,-0.6479339599609375,-0.9236392974853516,0.0064430026435276155,0.48733971724044817,2,0.000525867250270688,2,0.75,2,0.5,0,1.2446746826171875,0.14398956298828125
2026-05-09T10-15-51Z-b7fd20,random_norm,0,0.1,2,2,0,2.7655181884765625,0.9921607971191406,0.003655324199727891,0.6736067977499789,2,0.0022926816137003045,2,0.625,2,0.0,0,0.0,4.004302978515625
2026-05-09T10-15-51Z-b7fd20,random_norm,1,0.2,2,2,0,0.0,1.223414421081543,0.00450998436499046,-0.007689501546518596,2,-0.00040920221964989533,2,0.375,2,0.0,0,0.0,-1.5267486572265625
2026-05-09T10-15-51Z-b7fd20,random_norm,2,0.3,2,2,0,-5.1561737060546875,-1.299901008605957,0.005624985525327803,-0.47356590933469445,2,-0.00293639511671528,2,0.25,2,0.0,0,0.0,-4.205352783203125
2026-05-09T10-15-51Z-b7fd20,random_norm,3,0.4,2,2,0,-0.5759429931640625,0.14227867126464844,0.006621060606336817,-0.06774281273991249,2,0.0005071932243496793,2,0.25,2,0.0,0,0.0,-1.15185546875
2026-05-10T09-50-31Z-8f49f2,random_norm,0,0.1,2,2,0,0.9576263427734375,0.7648649215698242,0.004988680905831615,0.24999999999999997,2,0.00013747722733540224,2,0.875,2,0.5,0,0.0,0.957611083984375
2026-05-10T09-50-31Z-8f49f2,random_norm,1,0.2,2,2,0,-2.102691650390625,-0.5361108779907227,0.005819964774574341,-0.4577935056255462,2,-0.001423041538213638,2,0.375,2,0.0,0,0.0,-2.484375
2026-05-10T09-50-31Z-8f49f2,random_norm,2,0.3,2,2,0,0.9576187133789062,0.39674949645996094,0.007468366300231056,0.15,2,0.0012385553998328683,2,0.5,2,0.0,0,0.0,1.9220657348632812
2026-05-10T09-50-31Z-8f49f2,random_norm,3,0.4,2,2,0,0.572540283203125,-2.7701010704040527,0.008085189452932713,0.3,2,0.002358542118146385,2,0.5,2,0.0,0,0.0,3.806640625
2026-05-10T23-26-14Z-67db4f,random_norm,0,0.1,2,2,0,-1.9084320068359375,0.5378093719482422,0.004090664553273324,-0.5620762879879124,2,-0.00284032830064018,2,0.5,2,0.0,0,0.0,-2.1963958740234375
2026-05-10T23-26-14Z-67db4f,random_norm,1,0.2,2,2,0,0.3850860595703125,0.5591983795166016,0.0031987897680293975,0.22941573387056174,2,0.0004316435296141978,2,0.5,2,0.0,0,0.0,2.3003692626953125
2026-05-10T23-26-14Z-67db4f,random_norm,2,0.3,2,2,0,0.76336669921875,-0.2897758483886719,0.004770495801704268,0.17004346275497342,2,0.0007238803757421029,2,0.5,2,0.0,0,0.0,0.9542083740234375
2026-05-10T23-26-14Z-67db4f,random_norm,3,0.4,2,2,0,1.0070419311523438,-0.6907415390014648,0.009035851984897876,-0.10526315789473684,2,0.00045057932197505556,2,0.5,2,0.0,0,0.0,-2.5967864990234375
2026-05-14T03-11-22Z-090bf8,random_norm,0,0.1,2,1,0,1.1467819213867188,0.42122554779052734,0.005209352838111757,0.35909242322980395,2,6.096640300907994e-05,2,0.625,2,0.0,0,0.0,2.2918472290039062
2026-05-14T03-11-22Z-090bf8,random_norm,1,0.2,2,1,0,1.3559379577636719,1.1373491287231445,0.005813643593157028,-0.09999999999999992,2,0.0007729754514358238,2,0.5,2,0.0,0,0.0,2.8106765747070312
2026-05-14T03-11-22Z-090bf8,random_norm,2,0.3,2,1,0,-0.6193962097167969,0.3191184997558594,0.0061404471635644955,-0.15,2,-0.00034870863107181827,2,0.5,2,0.0,0,0.0,-3.8100433349609375
2026-05-14T03-11-22Z-090bf8,random_norm,3,0.4,2,1,0,0.4445972442626953,0.8042283058166504,0.005731417083830232,0.25,2,0.0015062662852873734,2,0.5,2,0.0,0,0.0,1.2640743255615234
2026-05-14T22-34-33Z-a2015e,random_norm,0,0.1,2,2,0,0.2862548828125,-0.5486793518066406,0.004974542471101086,-0.2394736842105264,2,-0.0002742924001944542,2,0.5833333333333333,2,0.0,0,0.0,-0.23769760131835938
2026-05-14T22-34-33Z-a2015e,random_norm,1,0.2,2,2,0,1.0730628967285156,-0.543665885925293,0.004729933591469494,0.29210526315789476,2,0.0010292137132187212,2,0.5833333333333333,2,0.0,0,0.0,2.3621063232421875
2026-05-14T22-34-33Z-a2015e,random_norm,2,0.3,2,2,0,-0.38169097900390625,0.03748893737792969,0.004616845757823217,-0.16189616219190142,2,-0.000672647315651189,2,0.4583333333333333,2,0.0,0,0.0,-0.48223114013671875
2026-05-14T22-34-33Z-a2015e,random_norm,3,0.4,2,2,0,0.6194000244140625,0.10735321044921875,0.005622239174573206,0.16289687497892308,2,0.0003618582066800347,2,0.5416666666666666,2,0.5,0,0.0,2.288818359375e-05
2026-05-15T03-56-59Z-e3a44c,random_norm,0,0.1,2,2,0,0.3160858154296875,1.1475868225097656,0.006955335448530957,-0.04999999999999999,2,-0.00027282408399799277,2,0.375,2,0.0,0,0.0,3.4420204162597656
2026-05-15T03-56-59Z-e3a44c,random_norm,1,0.2,2,2,0,1.3827781677246094,0.6138877868652344,0.008950431306652035,0.15,2,0.0004557051133670288,2,0.625,2,0.0,0,0.0,0.1874237060546875
2026-05-15T03-56-59Z-e3a44c,random_norm,2,0.3,2,2,0,0.8136405944824219,-0.5671205520629883,0.005777812765528191,-0.25,2,-0.00193036104816855,2,0.5,2,0.0,0,0.0,2.4843597412109375
2026-05-15T03-56-59Z-e3a44c,random_norm,3,0.4,2,2,0,-1.8615760803222656,0.8826484680175781,0.009364649717602421,-0.049999999999999996,2,0.0007586014070787451,2,0.5,2,0.0,0,0.0,-1.7712974548339844
2026-05-29T18-15-24Z-2b37eb,random_norm,0,0.1,2,2,0,0.6696548461914062,0.42146968841552734,0.0041627159388969714,0.36842105263157904,2,-0.00021370508431219082,2,0.5,2,0.0,0,0.0,-0.7633743286132812
2026-05-29T18-15-24Z-2b37eb,random_norm,1,0.2,2,2,0,-1.6204605102539062,0.6428918838500977,0.0046552918349047345,-0.1578947368421052,2,-0.0013942310604400472,2,0.3333333333333333,2,0.0,0,0.0,-5.055641174316406
2026-05-29T18-15-24Z-2b37eb,random_norm,2,0.3,2,2,0,0.6901016235351562,0.6821064949035645,0.004609514754231762,0.21052631578947362,2,0.0006148350335221005,2,0.8333333333333333,2,0.5,0,0.0,-1.291595458984375
2026-05-29T18-15-24Z-2b37eb,random_norm,3,0.4,2,2,0,3.3414535522460938,1.120560646057129,0.006103817547857658,0.6842105263157895,2,0.002744265330497344,2,0.8333333333333333,2,0.5,0,0.0,5.246482849121094
2026-05-29T18-26-16Z-a78ba5,random_norm,0,0.1,2,2,0,-1.9084320068359375,-0.7499494552612305,0.004245682240990272,-0.24999999999999997,2,-0.0004028009863104388,2,0.375,2,0.0,0,0.0,0.30968475341796875
2026-05-29T18-26-16Z-a78ba5,random_norm,1,0.2,2,2,0,1.0479373931884766,1.4484601020812988,0.006544345801793187,0.3,2,0.0006383192863610123,2,0.75,2,0.0,0,0.0,-0.10224533081054688
2026-05-29T18-26-16Z-a78ba5,random_norm,2,0.3,2,2,0,1.5535888671875,1.049637794494629,0.006579461250804339,0.3,2,0.0017484308105590472,2,0.625,2,0.0,0,0.0,1.5620002746582031
2026-05-29T18-26-16Z-a78ba5,random_norm,3,0.4,2,2,0,-2.0866928100585938,-0.39569091796875,0.006175726437935595,-0.39999999999999997,2,-0.002926945026582161,2,0.5,2,0.0,0,0.0,-1.6244659423828125
2026-05-29T21-26-09Z-fa4c61,random_norm,0,0.1,2,2,0,1.6204605102539062,0.20255661010742188,0.004667624072675151,0.3320135690790772,2,0.0011564679678856876,2,0.5833333333333333,2,0.0,0,0.0,1.6204605102539062
2026-05-29T21-26-09Z-fa4c61,random_norm,1,0.2,2,2,0,-1.6204605102539062,-0.2754020690917969,0.0053832740400134825,-0.7973684210526315,2,-0.0028870883541705504,2,0.29166666666666663,2,0.0,0,0.0,-1.2387771606445312
2026-05-29T21-26-09Z-fa4c61,random_norm,2,0.3,2,2,0,2.5746688842773438,0.6202430725097656,0.0060443498234822,0.5973684210526315,2,0.0020540505999126326,2,0.5833333333333333,2,0.0,0,0.0,3.3619003295898438
2026-05-29T21-26-09Z-fa4c61,random_norm,3,0.4,2,2,0,-0.6662368774414062,0.038710594177246094,0.00811093169130459,0.1394736842105264,2,0.00034059219386360173,2,0.41666666666666663,2,0.0,0,0.0,0.09712982177734375
2026-05-30T04-09-19Z-e64537,random_norm,0,0.1,2,2,0,0.17998504638671875,-0.1458454132080078,0.004187031484483415,0.44999999999999996,2,0.0006188196333735479,2,0.5,2,0.0,0,0.0,3.5394363403320312
2026-05-30T04-09-19Z-e64537,random_norm,1,0.2,2,2,0,0.035999298095703125,-0.22699260711669922,0.004682410553303163,0.2743505411978711,2,0.0011853840729866214,2,0.5,2,0.0,0,0.0,1.8147087097167969
2026-05-30T04-09-19Z-e64537,random_norm,2,0.3,2,2,0,0.35996246337890625,-0.3259859085083008,0.005758730795792097,0.0,2,-0.00039441151328262365,2,0.5,2,0.0,0,0.0,-1.022796630859375
2026-05-30T04-09-19Z-e64537,random_norm,3,0.4,2,2,0,-1.892608642578125,-1.8793392181396484,0.005816389746564569,-0.05259783520851543,2,-0.0015456434440711691,2,0.5,2,0.0,0,0.0,-1.1006851196289062
2026-05-09T10-15-51Z-b7fd20,wrong_variable_ball_x,0,0.1,2,2,0,-1.2387847900390625,-0.15706157684326172,0.004273516608780921,-0.11918557104995847,2,-0.0013702563770473034,2,0.375,2,0.0,0,-4.004302978515625,0.0
2026-05-09T10-15-51Z-b7fd20,wrong_variable_ball_x,1,0.2,2,2,0,1.5267486572265625,1.5303244590759277,0.004687242312745265,0.4472135954999579,1,0.0009780526127403258,2,0.25,2,0.0,0,1.5267486572265625,0.0
2026-05-09T10-15-51Z-b7fd20,wrong_variable_ball_x,2,0.3,2,2,0,-0.9508209228515625,0.6336565017700195,0.0056589910280155364,-0.10540925533894598,2,-0.00023812972329426466,2,0.375,2,0.0,0,4.205352783203125,0.0
2026-05-09T10-15-51Z-b7fd20,wrong_variable_ball_x,3,0.4,2,2,0,0.5759124755859375,-0.3636946678161621,0.005460678534042383,-0.08397692673246293,2,-0.00038199853830654814,2,0.375,2,0.0,0,1.15185546875,0.0
2026-05-10T09-50-31Z-8f49f2,wrong_variable_ball_x,0,0.1,2,2,0,1.52587890625e-05,0.7390956878662109,0.004493529968010693,-0.0321440468234174,2,0.0001233613084212594,2,0.25,2,0.0,0,-0.957611083984375,0.0
2026-05-10T09-50-31Z-8f49f2,wrong_variable_ball_x,1,0.2,2,2,0,0.381683349609375,-0.6562433242797852,0.00521227422295868,0.3446157602914425,2,0.0004664192629364456,2,0.5,2,0.5,0,2.484375,0.0
2026-05-10T09-50-31Z-8f49f2,wrong_variable_ball_x,2,0.3,2,2,0,-0.964447021484375,-1.4383468627929688,0.019957745437527593,-0.4295462116149019,2,-0.0023631675917821222,2,0.5,2,0.0,0,-1.9220657348632812,0.0
2026-05-10T09-50-31Z-8f49f2,wrong_variable_ball_x,3,0.4,2,2,0,-3.234100341796875,0.46166563034057617,0.028801376683599122,-0.2881966011250105,2,-0.0030056546947514707,2,0.375,2,0.0,0,-3.806640625,0.0
2026-05-10T23-26-14Z-67db4f,wrong_variable_ball_x,0,0.1,2,2,0,0.2879638671875,-0.2636852264404297,0.004939115253506959,0.04589088677914849,2,0.00029289551829860525,2,0.5,2,0.0,0,2.1963958740234375,0.0
2026-05-10T23-26-14Z-67db4f,wrong_variable_ball_x,1,0.2,2,2,0,-1.915283203125,-0.3613576889038086,0.0039424744019826005,-0.9442616583193193,2,-0.0022957730188983877,2,0.0,2,0.0,0,-2.3003692626953125,0.0
2026-05-10T23-26-14Z-67db4f,wrong_variable_ball_x,2,0.3,2,2,0,-0.1908416748046875,-1.5045928955078125,0.004461565843561928,-0.4041815511458073,2,-0.0003299134736367686,2,0.6666666666666666,2,0.0,0,-0.9542083740234375,0.0
2026-05-10T23-26-14Z-67db4f,wrong_variable_ball_x,3,0.4,2,2,0,3.6038284301757812,1.9054393768310547,0.015022245270001153,0.10526315789473688,2,0.0040523955446364595,2,0.5,2,0.0,0,2.5967864990234375,0.0
2026-05-14T03-11-22Z-090bf8,wrong_variable_ball_x,0,0.1,2,1,0,-1.1450653076171875,-0.6896371841430664,0.0033763670087508806,-0.3031907237923092,2,-0.0009145989135639132,2,0.5,2,0.0,0,-2.2918472290039062,0.0
2026-05-14T03-11-22Z-090bf8,wrong_variable_ball_x,1,0.2,2,1,0,-1.4547386169433594,-0.4482393264770508,0.004395758828244705,-0.39999999999999997,2,-0.0011191244909265242,2,0.5,2,0.0,0,-2.8106765747070312,0.0
2026-05-14T03-11-22Z-090bf8,wrong_variable_ball_x,2,0.3,2,1,0,3.1906471252441406,-0.21155834197998047,0.006002503822621342,0.24740216479148455,2,0.0022881078439610453,2,0.625,2,0.0,0,3.8100433349609375,0.0
2026-05-14T03-11-22Z-090bf8,wrong_variable_ball_x,3,0.4,2,1,0,-0.8194770812988281,0.6924762725830078,0.00822236435207977,-0.5,2,-0.0011178938481428446,2,0.375,2,0.0,0,-1.2640743255615234,0.0
2026-05-14T22-34-33Z-a2015e,wrong_variable_ball_x,0,0.1,2,2,0,0.5239524841308594,1.0617799758911133,0.0035592779318735822,0.4921052631578947,2,0.0007289184794174166,2,0.5833333333333333,2,0.0,0,0.23769760131835938,0.0
2026-05-14T22-34-33Z-a2015e,wrong_variable_ball_x,1,0.2,2,2,0,-1.2890434265136719,-0.2268381118774414,0.004566100047646833,-0.5,2,-0.0019039583753665352,2,0.125,2,0.0,0,-2.3621063232421875,0.0
2026-05-14T22-34-33Z-a2015e,wrong_variable_ball_x,2,0.3,2,2,0,0.1005401611328125,-0.5725307464599609,0.006138489360408117,0.23950742794937932,2,0.0008009872407454794,2,0.5833333333333333,2,0.0,0,0.48223114013671875,0.0
2026-05-14T22-34-33Z-a2015e,wrong_variable_ball_x,3,0.4,2,2,0,0.6193771362304688,-0.6151218414306641,0.0047103288569022685,-0.10544577969999824,2,0.00020985120596452207,2,0.29166666666666663,2,0.0,0,-2.288818359375e-05,0.0
2026-05-15T03-56-59Z-e3a44c,wrong_variable_ball_x,0,0.1,2,2,0,-3.125934600830078,-0.5158567428588867,0.005705192958277441,-0.6499999999999999,2,-0.0040392591035743435,2,0.375,2,0.0,0,-3.4420204162597656,0.0
2026-05-15T03-56-59Z-e3a44c,wrong_variable_ball_x,1,0.2,2,2,0,1.1953544616699219,0.1487884521484375,0.009579880638272502,-0.026948376406386566,2,0.0010354348114386437,2,0.375,2,0.0,0,-0.1874237060546875,0.0
2026-05-15T03-56-59Z-e3a44c,wrong_variable_ball_x,2,0.3,2,2,0,-1.6707191467285156,-0.21595478057861328,0.006894646569696451,-0.17305162359361342,2,-0.0008288596241535363,2,0.5,2,0.0,0,-2.4843597412109375,0.0
2026-05-15T03-56-59Z-e3a44c,wrong_variable_ball_x,3,0.4,2,2,0,-0.09027862548828125,0.08499431610107422,0.010367461619232712,0.39999999999999997,2,0.0007228327785570134,2,0.5,2,0.0,0,1.7712974548339844,0.0
2026-05-29T18-15-24Z-2b37eb,wrong_variable_ball_x,0,0.1,2,2,0,1.4330291748046875,-0.24793243408203125,0.00399489017951227,0.3684210526315789,2,0.0013917601676668011,2,0.5,2,0.0,0,0.7633743286132812,0.0
2026-05-29T18-15-24Z-2b37eb,wrong_variable_ball_x,1,0.2,2,2,0,3.4351806640625,2.9175033569335938,0.005324713025411624,1.0,2,0.0036984204911324316,2,1.0,2,1.0,0,5.055641174316406,0.0
2026-05-29T18-15-24Z-2b37eb,wrong_variable_ball_x,2,0.3,2,2,0,1.9816970825195312,-0.19510269165039062,0.004839788490011855,0.26315789473684215,2,0.0013958264706322699,2,0.6666666666666666,2,0.0,0,1.291595458984375,0.0
2026-05-29T18-15-24Z-2b37eb,wrong_variable_ball_x,3,0.4,2,2,0,-1.905029296875,-1.0349454879760742,0.004537412561885931,-0.5789473684210527,2,-0.0020354459017121428,2,0.16666666666666666,2,0.0,0,-5.246482849121094,0.0
2026-05-29T18-26-16Z-a78ba5,wrong_variable_ball_x,0,0.1,2,2,0,-2.2181167602539062,-1.597036361694336,0.004296673377179123,-0.15,2,-0.001400246750807869,2,0.5,2,0.0,0,-0.30968475341796875,0.0
2026-05-29T18-26-16Z-a78ba5,wrong_variable_ball_x,1,0.2,2,2,0,1.1501827239990234,0.6746535301208496,0.007074180784091389,0.33214404682341736,2,0.0009685664037906017,2,0.375,2,0.0,0,0.10224533081054688,0.0
2026-05-29T18-26-16Z-a78ba5,wrong_variable_ball_x,2,0.3,2,2,0,-0.008411407470703125,1.526780128479004,0.006367704347304097,-0.05,2,0.00020267572860572003,2,0.625,2,0.0,0,-1.5620002746582031,0.0
2026-05-29T18-26-16Z-a78ba5,wrong_variable_ball_x,3,0.4,2,2,0,-0.46222686767578125,-0.4432487487792969,0.006511184645529135,0.04999999999999999,2,0.0015737675223918748,2,0.5,2,0.0,0,1.6244659423828125,0.0
2026-05-29T21-26-09Z-fa4c61,wrong_variable_ball_x,0,0.1,2,2,0,0.0,-1.0981979370117188,0.004515069004277611,0.007894736842105232,2,-0.0008977734892570369,2,0.5416666666666666,2,0.0,0,-1.6204605102539062,0.0
2026-05-29T21-26-09Z-fa4c61,wrong_variable_ball_x,1,0.2,2,2,0,-0.381683349609375,-1.1936216354370117,0.006110111593336944,-0.26470786693528087,2,-0.0007263793613466322,2,0.5833333333333333,2,0.0,0,1.2387771606445312,0.0
2026-05-29T21-26-09Z-fa4c61,wrong_variable_ball_x,2,0.3,2,2,0,-0.7872314453125,-0.9916038513183594,0.005478882235327699,0.10789473684210515,2,-0.0004480483286045101,2,0.5416666666666666,2,0.0,0,-3.3619003295898438,0.0
2026-05-29T21-26-09Z-fa4c61,wrong_variable_ball_x,3,0.4,2,2,0,-0.76336669921875,-0.3132591247558594,0.008537461908787788,-0.19210526315789475,2,-0.0015512929947977584,2,0.41666666666666663,2,0.0,0,-0.09712982177734375,0.0
2026-05-30T04-09-19Z-e64537,wrong_variable_ball_x,0,0.1,2,2,0,-3.3594512939453125,-0.2899055480957031,0.004405121115129049,-0.5,2,-0.002452053452620888,2,0.375,2,0.0,0,-3.5394363403320312,0.0
2026-05-30T04-09-19Z-e64537,wrong_variable_ball_x,1,0.2,2,2,0,-1.7787094116210938,-0.32753753662109375,0.006066593420608331,-0.39999999999999997,2,-0.0013650549720746023,2,0.5,2,0.0,0,-1.8147087097167969,0.0
2026-05-30T04-09-19Z-e64537,wrong_variable_ball_x,2,0.3,2,2,0,1.3827590942382812,-0.2754096984863281,0.006735441528797051,0.0191548707808403,2,-2.5386376409694935e-05,2,0.625,2,0.0,0,1.022796630859375,0.0
2026-05-30T04-09-19Z-e64537,wrong_variable_ball_x,3,0.4,2,2,0,-0.7919235229492188,0.7788124084472656,0.0048719727905241735,0.049999999999999996,2,0.0007699028176442581,2,0.375,2,0.0,0,1.1006851196289062,0.0
