match_id,seed,path,time_index,seconds_after_context,view0_extreme_contrast,allviews_extreme_contrast,view0_nontarget_role_rms,spearman,slope,positive_adjacent_fraction,nondecreasing_with_nonzero_span,duplicate_effective_responses_consistent,distinct_effective_doses,any_clipped_dose,decoded_context_changed
2026-05-10T23-26-14Z-67db4f,2026090702,random_norm,1,0.2,1.915252685546875,1.5686626434326172,0.0040766206583284755,0.6882472016116853,0.0016468528111177345,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,random_norm,2,0.3,0.0,0.08627891540527344,0.0044211170618352535,-0.34412360080584264,-0.000675327062026331,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,random_norm,3,0.4,4.85968017578125,0.9529285430908203,0.00507341490567185,0.6842105263157895,0.005650542457951547,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,wrong_variable_ball_x,0,0.1,-0.76336669921875,-0.8370647430419922,0.003642331578722417,-0.8029550685469662,-0.0011469014348162159,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,wrong_variable_ball_x,1,0.2,-0.763397216796875,1.6713581085205078,0.003632023393228778,-0.8885233166386386,-0.0009074704092065797,0.0,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,wrong_variable_ball_x,2,0.3,-0.381683349609375,-1.6724281311035156,0.0044563678561664495,-0.5789473684210528,-0.000925139179581417,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,wrong_variable_ball_x,3,0.4,-2.480987548828125,0.43109130859375,0.004549423170034124,-0.15789473684210528,-0.0008208201512734308,0.3333333333333333,False,True,4,True,False
2026-05-14T03-11-22Z-090bf8,2026090701,probe_linear,0,0.1,0.8570785522460938,-0.0084991455078125,0.00320695133224403,0.09999999999999999,-0.00016075388590494784,0.5,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,probe_linear,1,0.2,-0.1942596435546875,-2.8643836975097656,0.003928384353037803,-0.09999999999999999,0.00013218688964843742,0.5,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,probe_linear,2,0.3,0.28797149658203125,0.8240737915039062,0.006454535615784936,-0.09999999999999999,-0.0008258616129557291,0.75,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,probe_linear,3,0.4,-0.1998291015625,-0.6007709503173828,0.008751420409218417,-0.19999999999999998,0.0010251337687174479,0.25,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,affine_forward,0,0.1,-0.38165283203125,0.2521018981933594,0.006858880842923402,-0.6668859288553503,-0.0009865646362304688,0.25,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,affine_forward,1,0.2,-4.263740539550781,-0.6574058532714844,0.0046706867842550475,-0.8999999999999998,-0.003047818501790365,0.25,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,affine_forward,2,0.3,0.9507904052734375,-0.5453834533691406,0.005663038673453287,0.20519567041703085,0.00012494913736979163,0.5,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,affine_forward,3,0.4,-1.8974075317382812,-1.020904541015625,0.0056982303184401565,-0.19999999999999998,-0.0005812606811523437,0.25,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,quadratic_forward,0,0.1,-1.14508056640625,0.2627525329589844,0.004328685224883771,-0.20519567041703085,-0.00025446573893229165,0.5,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,quadratic_forward,1,0.2,1.9518890380859375,0.5419635772705078,0.004251643494820456,0.09999999999999999,0.0008559672037760416,0.5,False,True,5,False,False
2026-05-14T03-11-22Z-090bf8,2026090701,quadratic_forward,2,0.3,1.8147659301757812,0.1528339385986328,0.005512983015015242,0.46169025843831935,0.0016227645874023438,0.5,False,True,5,False,False
