model,variant,target,r2,mae,rmse
mean/block_5_output/absolute30/all,main,player0.velocity.y,-0.016903832291992105,964.7254076951989,1147.3539323013522
mean/block_5_output/absolute30/all,main,player0.velocity.z,0.03892037816213467,94.27073653257777,162.74637802059436
mean/block_5_output/absolute30/all,main,player1.location.x,0.23666826434688104,1481.818665975692,1822.109415362791
mean/block_5_output/absolute30/all,main,player1.location.y,0.26735508223790916,1772.5946540787572,2214.1621550262626
mean/block_5_output/absolute30/all,main,player1.location.z,0.016920763457421995,95.23915235987347,137.86711059670594
mean/block_5_output/absolute30/all,main,player1.velocity.x,-0.06954172170682749,707.6954152577114,869.4298994795627
mean/block_5_output/absolute30/all,main,player1.velocity.y,-0.015130222487505396,897.1934851090591,1082.7968506918994
mean/block_5_output/absolute30/all,main,player1.velocity.z,0.050117656846613956,126.30006714558971,203.62383881251708
mean/block_5_output/absolute30/all,main,player2.location.x,0.2023890439073106,1528.5268447523802,1900.6501969701385
mean/block_5_output/absolute30/all,main,player2.location.y,0.25661234769825936,2077.8752533845272,2520.482046565673
mean/block_5_output/absolute30/all,main,player2.location.z,0.10070619111571644,94.55104546104448,158.7602776009233
mean/block_5_output/absolute30/all,main,player2.velocity.x,-0.03982092482537092,751.5606001756539,905.7742949928048
mean/block_5_output/absolute30/all,main,player2.velocity.y,-0.004639081209155682,926.987768313582,1111.0499940022687
mean/block_5_output/absolute30/all,main,player2.velocity.z,0.04797903807349446,134.294284931854,226.5752797411318
mean/block_5_output/absolute30/all,main,player3.location.x,0.27600263348133847,1494.0729156643633,1811.732074074228
mean/block_5_output/absolute30/all,main,player3.location.y,0.27747649222106985,1919.6191911154083,2372.7961897721525
mean/block_5_output/absolute30/all,main,player3.location.z,0.07234900135787148,89.68909304331142,167.35731811852682
mean/block_5_output/absolute30/all,main,player3.velocity.x,-0.09333450009075928,774.4986950008005,927.2096927917394
mean/block_5_output/absolute30/all,main,player3.velocity.y,-0.11788812893924794,966.3893764022415,1141.2725061768167
mean/block_5_output/absolute30/all,main,player3.velocity.z,-0.023507523546681286,110.63329450561,184.76970225157496
mean/block_5_output/absolute30/all,shuffled,ball.location.x,-0.02746732583668332,1961.5943262939631,2331.7290524157697
mean/block_5_output/absolute30/all,shuffled,ball.location.y,-0.03607694151113083,2329.5635050218493,2766.3923502483644
mean/block_5_output/absolute30/all,shuffled,ball.location.z,0.022225049358078564,367.89623697959587,463.21807312919475
mean/block_5_output/absolute30/all,shuffled,ball.velocity.x,-0.005026451310112812,673.9126257414648,853.3686645158086
mean/block_5_output/absolute30/all,shuffled,ball.velocity.y,-0.000802874570641432,992.3542289513384,1220.1190575890862
mean/block_5_output/absolute30/all,shuffled,ball.velocity.z,-7.246809728900239e-05,397.1378978554472,535.877075456824
mean/block_5_output/absolute30/all,shuffled,player0.location.x,-0.0072034071947280065,1800.2264078051462,2141.902511970199
mean/block_5_output/absolute30/all,shuffled,player0.location.y,-0.03720585575909485,2319.237846203845,2675.8390038571615
mean/block_5_output/absolute30/all,shuffled,player0.location.z,-0.009490413903488149,92.43037447931601,163.31700341367448
mean/block_5_output/absolute30/all,shuffled,player0.velocity.x,0.006867704718973688,735.4127905704138,887.1271814054504
mean/block_5_output/absolute30/all,shuffled,player0.velocity.y,0.002051257090962544,983.718058472332,1136.6102916776038
mean/block_5_output/absolute30/all,shuffled,player0.velocity.z,0.0019325912717689242,74.9535079020415,165.8485140207962
mean/block_5_output/absolute30/all,shuffled,player1.location.x,-0.02476140434815144,1731.465622042849,2111.1990074382943
mean/block_5_output/absolute30/all,shuffled,player1.location.y,-0.044719663492622796,2247.060277486939,2644.006614334794
mean/block_5_output/absolute30/all,shuffled,player1.location.z,-0.06011083795697858,103.0465692922178,143.16671144294926
mean/block_5_output/absolute30/all,shuffled,player1.velocity.x,0.009185846789187657,683.4700582899113,836.8195290810801
mean/block_5_output/absolute30/all,shuffled,player1.velocity.y,-0.018613150127974043,924.7710805266903,1084.652806550773
mean/block_5_output/absolute30/all,shuffled,player1.velocity.z,-0.015704014877311323,111.29217997206771,210.56069132487983
mean/block_5_output/absolute30/all,shuffled,player2.location.x,-0.018220237434469544,1766.450955123708,2147.471959700771
mean/block_5_output/absolute30/all,shuffled,player2.location.y,-0.008812096104243494,2478.6608997492226,2936.1691901120416
mean/block_5_output/absolute30/all,shuffled,player2.location.z,-0.002301209341195598,96.65695940721683,167.60623675642216
mean/block_5_output/absolute30/all,shuffled,player2.velocity.x,-0.006407587557119454,746.034708738935,891.1025090332951
mean/block_5_output/absolute30/all,shuffled,player2.velocity.y,-0.014127305247247923,950.2511783562798,1116.2842705790779
mean/block_5_output/absolute30/all,shuffled,player2.velocity.z,-0.011391088757763512,118.36165082722239,233.5333078105883
mean/block_5_output/absolute30/all,shuffled,player3.location.x,-0.021120382648491143,1787.892293472786,2151.611973055225
mean/block_5_output/absolute30/all,shuffled,player3.location.y,0.0017397137323484912,2352.332938848961,2789.0502720899517
mean/block_5_output/absolute30/all,shuffled,player3.location.z,-0.0310704016378045,88.90214237593199,176.43980108722664
mean/block_5_output/absolute30/all,shuffled,player3.velocity.x,0.003044078034701969,741.1134647461242,885.39979169155
mean/block_5_output/absolute30/all,shuffled,player3.velocity.y,-0.028199492575807783,936.4290449640854,1094.5330389353305
mean/block_5_output/absolute30/all,shuffled,player3.velocity.z,0.006115709854659923,88.78609139557544,182.07618798077968
mean/block_5_output/absolute30/all,mean_baseline,ball.location.x,-0.015292177830805498,1947.3397000162636,2317.8727729467046
mean/block_5_output/absolute30/all,mean_baseline,ball.location.y,-0.009580783883050614,2301.5412136672608,2730.790030642984
mean/block_5_output/absolute30/all,mean_baseline,ball.location.z,-0.011644381696993333,374.2821438935884,471.1725480170597
mean/block_5_output/absolute30/all,mean_baseline,ball.velocity.x,-0.004244654594609765,674.6953217536045,853.036687873536
mean/block_5_output/absolute30/all,mean_baseline,ball.velocity.y,-0.0036194843360590756,992.2849696820493,1221.834772435584
mean/block_5_output/absolute30/all,mean_baseline,ball.velocity.z,-0.004337311129713806,397.01703717377535,537.0184928494391
mean/block_5_output/absolute30/all,mean_baseline,player0.location.x,-0.004061532980069504,1791.291018186244,2138.559173126263
mean/block_5_output/absolute30/all,mean_baseline,player0.location.y,-0.005247244997540257,2275.493365710031,2634.2921980254073
mean/block_5_output/absolute30/all,mean_baseline,player0.location.z,-0.0007059736389880555,89.94023355699402,162.60487028163828
mean/block_5_output/absolute30/all,mean_baseline,player0.velocity.x,-0.0002704508834190378,738.9990047216809,890.3095942357807
mean/block_5_output/absolute30/all,mean_baseline,player0.velocity.y,-0.0035577751973714378,985.977645857528,1139.8000099816127
mean/block_5_output/absolute30/all,mean_baseline,player0.velocity.z,-0.0008102598608903389,72.4989113988421,166.07624697552515
mean/block_5_output/absolute30/all,mean_baseline,player1.location.x,-0.014778076768861448,1727.8257044851055,2100.8900829340287
mean/block_5_output/absolute30/all,mean_baseline,player1.location.y,-0.015010201279291202,2197.192751359771,2606.1406860804723
mean/block_5_output/absolute30/all,mean_baseline,player1.location.z,-0.009584642205668237,97.80023404255002,139.71330934018368
mean/block_5_output/absolute30/all,mean_baseline,player1.velocity.x,-0.0006408076733923629,686.9041393019569,840.9589774570801
mean/block_5_output/absolute30/all,mean_baseline,player1.velocity.y,-1.138454244675735e-05,916.0526462361835,1074.7032869764535
mean/block_5_output/absolute30/all,mean_baseline,player1.velocity.z,-0.005618175667208236,108.89376912896446,209.5126598266042
mean/block_5_output/absolute30/all,mean_baseline,player2.location.x,-0.005440806206312265,1752.2053648317922,2133.953212522112
mean/block_5_output/absolute30/all,mean_baseline,player2.location.y,-0.003419445648666475,2470.760593324129,2928.3109621467024
mean/block_5_output/absolute30/all,mean_baseline,player2.location.z,-0.0002812393951454606,97.47023478301243,167.43726045096446
mean/block_5_output/absolute30/all,mean_baseline,player2.velocity.x,-0.005489061778163773,744.7823823144371,890.6957715054511
mean/block_5_output/absolute30/all,mean_baseline,player2.velocity.y,-0.00094724702047011,946.2121989705495,1109.0066792979926
mean/block_5_output/absolute30/all,mean_baseline,player2.velocity.z,-0.006027882879908963,119.5975905257457,232.9132944137804
mean/block_5_output/absolute30/all,mean_baseline,player3.location.x,-0.0030909602692983373,1765.057534397913,2132.5323990091183
mean/block_5_output/absolute30/all,mean_baseline,player3.location.y,-0.0010031081229333605,2359.367222481406,2792.879243679567
mean/block_5_output/absolute30/all,mean_baseline,player3.location.z,-0.011126232374874645,89.00177108944708,174.72501578367607
mean/block_5_output/absolute30/all,mean_baseline,player3.velocity.x,-0.00311515707184018,744.8540393290435,888.130598775411
mean/block_5_output/absolute30/all,mean_baseline,player3.velocity.y,-0.02061054710366328,932.5662282461398,1090.486287630653
mean/block_5_output/absolute30/all,mean_baseline,player3.velocity.z,-0.0005185456141734157,87.6699107485796,182.68286366937105
mean/block_5_output/absolute30/position,main,ball.location.x,0.4588900178853723,1385.2551189451951,1692.1421624324662
mean/block_5_output/absolute30/position,main,ball.location.y,0.7527307674889092,1084.510449294617,1351.4588022982296
mean/block_5_output/absolute30/position,main,ball.location.z,0.8643977334143126,117.41784954363489,172.50413771047363
mean/block_5_output/absolute30/position,main,player0.location.x,0.23414564919222625,1526.606004795567,1867.7304490034446
mean/block_5_output/absolute30/position,main,player0.location.y,0.25200645588771553,1839.5816565850625,2272.356278569046
mean/block_5_output/absolute30/position,main,player0.location.z,0.06668738186298284,86.7305570707449,157.03406457444865
mean/block_5_output/absolute30/position,main,player1.location.x,0.23666826434688104,1481.818665975692,1822.109415362791
mean/block_5_output/absolute30/position,main,player1.location.y,0.26735508223790916,1772.5946540787572,2214.1621550262626
mean/block_5_output/absolute30/position,main,player1.location.z,0.016920763457421995,95.23915235987347,137.86711059670594
mean/block_5_output/absolute30/position,main,player2.location.x,0.2023890439073106,1528.5268447523802,1900.6501969701385
mean/block_5_output/absolute30/position,main,player2.location.y,0.25661234769825936,2077.8752533845272,2520.482046565673
mean/block_5_output/absolute30/position,main,player2.location.z,0.10070619111571644,94.55104546104448,158.7602776009233
mean/block_5_output/absolute30/position,main,player3.location.x,0.27600263348133847,1494.0729156643633,1811.732074074228
mean/block_5_output/absolute30/position,main,player3.location.y,0.27747649222106985,1919.6191911154083,2372.7961897721525
mean/block_5_output/absolute30/position,main,player3.location.z,0.07234900135787148,89.68909304331142,167.35731811852682
mean/block_5_output/absolute30/position,shuffled,ball.location.x,-0.02746732583668332,1961.5943262939631,2331.7290524157697
mean/block_5_output/absolute30/position,shuffled,ball.location.y,-0.03607694151113083,2329.5635050218493,2766.3923502483644
mean/block_5_output/absolute30/position,shuffled,ball.location.z,0.022225049358078564,367.89623697959587,463.21807312919475
mean/block_5_output/absolute30/position,shuffled,player0.location.x,-0.0072034071947280065,1800.2264078051462,2141.902511970199
mean/block_5_output/absolute30/position,shuffled,player0.location.y,-0.03720585575909485,2319.237846203845,2675.8390038571615
mean/block_5_output/absolute30/position,shuffled,player0.location.z,-0.009490413903488149,92.43037447931601,163.31700341367448
mean/block_5_output/absolute30/position,shuffled,player1.location.x,-0.02476140434815144,1731.465622042849,2111.1990074382943
mean/block_5_output/absolute30/position,shuffled,player1.location.y,-0.044719663492622796,2247.060277486939,2644.006614334794
mean/block_5_output/absolute30/position,shuffled,player1.location.z,-0.06011083795697858,103.0465692922178,143.16671144294926
mean/block_5_output/absolute30/position,shuffled,player2.location.x,-0.018220237434469544,1766.450955123708,2147.471959700771
mean/block_5_output/absolute30/position,shuffled,player2.location.y,-0.008812096104243494,2478.6608997492226,2936.1691901120416
mean/block_5_output/absolute30/position,shuffled,player2.location.z,-0.002301209341195598,96.65695940721683,167.60623675642216
mean/block_5_output/absolute30/position,shuffled,player3.location.x,-0.021120382648491143,1787.892293472786,2151.611973055225
mean/block_5_output/absolute30/position,shuffled,player3.location.y,0.0017397137323484912,2352.332938848961,2789.0502720899517
mean/block_5_output/absolute30/position,shuffled,player3.location.z,-0.0310704016378045,88.90214237593199,176.43980108722664
mean/block_5_output/absolute30/position,mean_baseline,ball.location.x,-0.015292177830805498,1947.3397000162636,2317.8727729467046
mean/block_5_output/absolute30/position,mean_baseline,ball.location.y,-0.009580783883050614,2301.5412136672608,2730.790030642984
mean/block_5_output/absolute30/position,mean_baseline,ball.location.z,-0.011644381696993333,374.2821438935884,471.1725480170597
mean/block_5_output/absolute30/position,mean_baseline,player0.location.x,-0.004061532980069504,1791.291018186244,2138.559173126263
mean/block_5_output/absolute30/position,mean_baseline,player0.location.y,-0.005247244997540257,2275.493365710031,2634.2921980254073
mean/block_5_output/absolute30/position,mean_baseline,player0.location.z,-0.0007059736389880555,89.94023355699402,162.60487028163828
mean/block_5_output/absolute30/position,mean_baseline,player1.location.x,-0.014778076768861448,1727.8257044851055,2100.8900829340287
mean/block_5_output/absolute30/position,mean_baseline,player1.location.y,-0.015010201279291202,2197.192751359771,2606.1406860804723
mean/block_5_output/absolute30/position,mean_baseline,player1.location.z,-0.009584642205668237,97.80023404255002,139.71330934018368
mean/block_5_output/absolute30/position,mean_baseline,player2.location.x,-0.005440806206312265,1752.2053648317922,2133.953212522112
mean/block_5_output/absolute30/position,mean_baseline,player2.location.y,-0.003419445648666475,2470.760593324129,2928.3109621467024
mean/block_5_output/absolute30/position,mean_baseline,player2.location.z,-0.0002812393951454606,97.47023478301243,167.43726045096446
mean/block_5_output/absolute30/position,mean_baseline,player3.location.x,-0.0030909602692983373,1765.057534397913,2132.5323990091183
mean/block_5_output/absolute30/position,mean_baseline,player3.location.y,-0.0010031081229333605,2359.367222481406,2792.879243679567
mean/block_5_output/absolute30/position,mean_baseline,player3.location.z,-0.011126232374874645,89.00177108944708,174.72501578367607
mean/block_5_output/current_and_delta/absolute30/velocity,main,ball.velocity.x,-0.0034368203706562905,676.229965684043,852.6935190713738
mean/block_5_output/current_and_delta/absolute30/velocity,main,ball.velocity.y,0.0038960888266190707,993.599469484818,1217.2513398219642
mean/block_5_output/current_and_delta/absolute30/velocity,main,ball.velocity.z,0.32374583393666856,321.83428049211363,440.66080112562594
mean/block_5_output/current_and_delta/absolute30/velocity,main,player0.velocity.x,0.033688994444256326,716.7942232015358,875.0659731825093
mean/block_5_output/current_and_delta/absolute30/velocity,main,player0.velocity.y,0.026877685078121716,954.3222635676914,1122.383263919258
mean/block_5_output/current_and_delta/absolute30/velocity,main,player0.velocity.z,0.049670873031285145,84.20262709622546,161.8335897756299
mean/block_5_output/current_and_delta/absolute30/velocity,main,player1.velocity.x,-0.003597848083883637,687.6545351630638,842.2006393965422
mean/block_5_output/current_and_delta/absolute30/velocity,main,player1.velocity.y,0.038650987501621104,878.2332483513499,1053.7234553285546
mean/block_5_output/current_and_delta/absolute30/velocity,main,player1.velocity.z,0.03694369760470617,117.4416565662722,205.03101048932388
mean/block_5_output/current_and_delta/absolute30/velocity,main,player2.velocity.x,0.005212280547612469,741.7489223328187,885.9432894980257
mean/block_5_output/current_and_delta/absolute30/velocity,main,player2.velocity.y,0.02601657919819156,923.2907852486678,1093.9673218383462
mean/block_5_output/current_and_delta/absolute30/velocity,main,player2.velocity.z,0.04001693975137521,123.26503822270564,227.52077280776479
mean/block_5_output/current_and_delta/absolute30/velocity,main,player3.velocity.x,-0.030178192087914724,754.5078058425472,900.031299563607
mean/block_5_output/current_and_delta/absolute30/velocity,main,player3.velocity.y,-0.038997008464538796,938.7198075144919,1100.2650845436665
mean/block_5_output/current_and_delta/absolute30/velocity,main,player3.velocity.z,0.0009444735604777765,99.90806634495372,182.54924980025126
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,ball.velocity.x,-0.005547097197054596,674.1170295819735,853.5896762900062
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,ball.velocity.y,-0.0012987581723002961,992.7534607118847,1220.421295981806
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,ball.velocity.z,0.0010034378574916847,396.990904997704,535.5887421077739
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player0.velocity.x,0.006771342127157243,735.3262286764398,887.1702188745402
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player0.velocity.y,0.0020513436560957166,983.8841963910216,1136.610242381072
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player0.velocity.z,0.0019285066353347258,75.4675664177612,165.84885339175645
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player1.velocity.x,0.009243719220080049,683.4825046256823,836.7950898421983
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player1.velocity.y,-0.020030867225241167,925.3498893948941,1085.4073600054219
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player1.velocity.z,-0.015323677645516565,111.35344632464702,210.5212646967975
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player2.velocity.x,-0.0065763279015236265,745.8482669097624,891.1772097032268
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player2.velocity.y,-0.014088081529631369,950.1573281872697,1116.262682933148
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player2.velocity.z,-0.01134549181638933,118.42515893428762,233.52804351437152
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player3.velocity.x,0.0027061936038380585,741.0597878110032,885.5498171112464
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player3.velocity.y,-0.02864542169188633,936.8374202228648,1094.7703621615929
mean/block_5_output/current_and_delta/absolute30/velocity,shuffled,player3.velocity.z,0.005980027360016016,89.73891811170073,182.08861584011535
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,ball.velocity.x,-0.004244654594609765,674.6953217536045,853.036687873536
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,ball.velocity.y,-0.0036194843360590756,992.2849696820493,1221.834772435584
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,ball.velocity.z,-0.004337311129713806,397.01703717377535,537.0184928494391
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player0.velocity.x,-0.0002704508834190378,738.9990047216809,890.3095942357807
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player0.velocity.y,-0.0035577751973714378,985.977645857528,1139.8000099816127
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player0.velocity.z,-0.0008102598608903389,72.4989113988421,166.07624697552515
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player1.velocity.x,-0.0006408076733923629,686.9041393019569,840.9589774570801
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player1.velocity.y,-1.138454244675735e-05,916.0526462361835,1074.7032869764535
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player1.velocity.z,-0.005618175667208236,108.89376912896446,209.5126598266042
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player2.velocity.x,-0.005489061778163773,744.7823823144371,890.6957715054511
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player2.velocity.y,-0.00094724702047011,946.2121989705495,1109.0066792979926
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player2.velocity.z,-0.006027882879908963,119.5975905257457,232.9132944137804
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player3.velocity.x,-0.00311515707184018,744.8540393290435,888.130598775411
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player3.velocity.y,-0.02061054710366328,932.5662282461398,1090.486287630653
mean/block_5_output/current_and_delta/absolute30/velocity,mean_baseline,player3.velocity.z,-0.0005185456141734157,87.6699107485796,182.68286366937105
mean/block_5_output/role12/position,main,ego.location.x,0.659664443425743,943.84799176471,1235.9463983512694
mean/block_5_output/role12/position,main,ego.location.y,0.899701953209484,713.8059622259842,909.6660665489319
mean/block_5_output/role12/position,main,ego.location.z,0.9739045586308789,15.922568901650033,26.085839640590148
mean/block_5_output/role12/position,main,ball_minus_ego.location.x,0.5204626560598731,733.1147403324709,974.543800437648
mean/block_5_output/role12/position,main,ball_minus_ego.location.y,0.6938364343836335,1094.046629456353,1403.0314075171634
mean/block_5_output/role12/position,main,ball_minus_ego.location.z,0.9256624927989588,93.20337487564372,127.30916902604709
mean/block_5_output/role12/position,shuffled,ego.location.x,-0.019995196092458922,1771.4268443185802,2139.6613275064324
mean/block_5_output/role12/position,shuffled,ego.location.y,0.0017412282941617896,2468.7979316613173,2869.837618605932
mean/block_5_output/role12/position,shuffled,ego.location.z,-0.004503129573155018,94.91913288492617,161.8445740177596
mean/block_5_output/role12/position,shuffled,ball_minus_ego.location.x,-0.010225824890703672,936.7521897146321,1414.4883651445573
mean/block_5_output/role12/position,shuffled,ball_minus_ego.location.y,0.013899958534525303,1758.8812645476671,2517.973342734946
mean/block_5_output/role12/position,shuffled,ball_minus_ego.location.z,0.01220124373796927,359.51266591902674,464.0768708477317
mean/block_5_output/role12/position,mean_baseline,ego.location.x,-0.0061238075403691195,1757.4809161157154,2125.062398965954
mean/block_5_output/role12/position,mean_baseline,ego.location.y,-0.00033092749733132365,2469.82062972568,2872.814636182625
mean/block_5_output/role12/position,mean_baseline,ego.location.z,-3.1621040123663846e-05,94.53315427657809,161.48394967568586
mean/block_5_output/role12/position,mean_baseline,ball_minus_ego.location.x,-0.0071111882426388995,936.1033660712012,1412.3061707349107
mean/block_5_output/role12/position,mean_baseline,ball_minus_ego.location.y,-0.007107460133051191,1772.5708348163728,2544.6528685499625
mean/block_5_output/role12/position,mean_baseline,ball_minus_ego.location.z,-0.011302969965309773,364.4317923043337,469.56565905994484
mean/block_6_output/absolute30/velocity,main,ball.velocity.x,0.006260747445022141,672.3488896783203,848.56314984951
mean/block_6_output/absolute30/velocity,main,ball.velocity.y,0.0024819903941916133,996.2900554125979,1218.1150563071278
mean/block_6_output/absolute30/velocity,main,ball.velocity.z,0.24264759174219153,342.90484005540713,466.3354685006503
mean/block_6_output/absolute30/velocity,main,player0.velocity.x,0.03425228351689169,717.1982172353872,874.8108860769828
mean/block_6_output/absolute30/velocity,main,player0.velocity.y,0.027191441551462248,955.0621391119869,1122.2023085555438
mean/block_6_output/absolute30/velocity,main,player0.velocity.z,0.06157251639730954,83.27568251515076,160.81701872237187
mean/block_6_output/absolute30/velocity,main,player1.velocity.x,-0.0043332813910830215,686.2441482887881,842.509163858772
mean/block_6_output/absolute30/velocity,main,player1.velocity.y,0.03739514420841428,879.3575886741961,1054.4114883047544
mean/block_6_output/absolute30/velocity,main,player1.velocity.z,0.04987502674000788,116.3375715146869,203.64984314850602
mean/block_6_output/absolute30/velocity,main,player2.velocity.x,0.00423220955244108,742.2157350623861,886.3796004562366
mean/block_6_output/absolute30/velocity,main,player2.velocity.y,0.022390053419113487,925.9375402129012,1096.0020662246418
mean/block_6_output/absolute30/velocity,main,player2.velocity.z,0.047061909290801895,122.67143146228399,226.6843890450275
mean/block_6_output/absolute30/velocity,main,player3.velocity.x,-0.029456384958239656,754.6310015148964,899.7159352654744
mean/block_6_output/absolute30/velocity,main,player3.velocity.y,-0.03961275959519117,939.8431738895576,1100.591066773263
mean/block_6_output/absolute30/velocity,main,player3.velocity.z,0.012703118121593082,98.32892428485091,181.4717895528222
mean/block_6_output/absolute30/velocity,shuffled,ball.velocity.x,-0.004855723573138793,674.40112563413,853.2961789167375
mean/block_6_output/absolute30/velocity,shuffled,ball.velocity.y,-0.0016798508400472922,992.8655069572046,1220.6535190613904
mean/block_6_output/absolute30/velocity,shuffled,ball.velocity.z,-0.0009134681050377846,397.342992089767,536.1023480904322
mean/block_6_output/absolute30/velocity,shuffled,player0.velocity.x,0.007189790829531972,735.0646973240373,886.9833161242738
mean/block_6_output/absolute30/velocity,shuffled,player0.velocity.y,0.0011358361427331598,984.0993535713723,1137.1314799549145
mean/block_6_output/absolute30/velocity,shuffled,player0.velocity.z,0.0021688788883350574,74.6727420090829,165.82888094320538
mean/block_6_output/absolute30/velocity,shuffled,player1.velocity.x,0.008542664101496178,683.540451195049,837.0910938913723
mean/block_6_output/absolute30/velocity,shuffled,player1.velocity.y,-0.01657730682777281,923.9478807015767,1083.5683479439888
mean/block_6_output/absolute30/velocity,shuffled,player1.velocity.z,-0.014174793427738308,111.12777111065142,210.40212386381663
mean/block_6_output/absolute30/velocity,shuffled,player2.velocity.x,-0.007419668614279562,746.3228345945249,891.5504594245862
mean/block_6_output/absolute30/velocity,shuffled,player2.velocity.y,-0.015179252124973397,950.8200947467822,1116.863077297407
mean/block_6_output/absolute30/velocity,shuffled,player2.velocity.z,-0.012730624863374285,118.63221976948408,233.68790813733335
mean/block_6_output/absolute30/velocity,shuffled,player3.velocity.x,0.003116746430034012,740.914147256347,885.3675225845789
mean/block_6_output/absolute30/velocity,shuffled,player3.velocity.y,-0.030048102156080336,937.2747065874752,1095.5165327205914
mean/block_6_output/absolute30/velocity,shuffled,player3.velocity.z,0.006215291083252139,88.75914678858636,182.0670662827799
mean/block_6_output/absolute30/velocity,mean_baseline,ball.velocity.x,-0.004244654594609765,674.6953217536045,853.036687873536
mean/block_6_output/absolute30/velocity,mean_baseline,ball.velocity.y,-0.0036194843360590756,992.2849696820493,1221.834772435584
mean/block_6_output/absolute30/velocity,mean_baseline,ball.velocity.z,-0.004337311129713806,397.01703717377535,537.0184928494391
mean/block_6_output/absolute30/velocity,mean_baseline,player0.velocity.x,-0.0002704508834190378,738.9990047216809,890.3095942357807
mean/block_6_output/absolute30/velocity,mean_baseline,player0.velocity.y,-0.0035577751973714378,985.977645857528,1139.8000099816127
mean/block_6_output/absolute30/velocity,mean_baseline,player0.velocity.z,-0.0008102598608903389,72.4989113988421,166.07624697552515
mean/block_6_output/absolute30/velocity,mean_baseline,player1.velocity.x,-0.0006408076733923629,686.9041393019569,840.9589774570801
mean/block_6_output/absolute30/velocity,mean_baseline,player1.velocity.y,-1.138454244675735e-05,916.0526462361835,1074.7032869764535
mean/block_6_output/absolute30/velocity,mean_baseline,player1.velocity.z,-0.005618175667208236,108.89376912896446,209.5126598266042
mean/block_6_output/absolute30/velocity,mean_baseline,player2.velocity.x,-0.005489061778163773,744.7823823144371,890.6957715054511
mean/block_6_output/absolute30/velocity,mean_baseline,player2.velocity.y,-0.00094724702047011,946.2121989705495,1109.0066792979926
mean/block_6_output/absolute30/velocity,mean_baseline,player2.velocity.z,-0.006027882879908963,119.5975905257457,232.9132944137804
mean/block_6_output/absolute30/velocity,mean_baseline,player3.velocity.x,-0.00311515707184018,744.8540393290435,888.130598775411
mean/block_6_output/absolute30/velocity,mean_baseline,player3.velocity.y,-0.02061054710366328,932.5662282461398,1090.486287630653
mean/block_6_output/absolute30/velocity,mean_baseline,player3.velocity.z,-0.0005185456141734157,87.6699107485796,182.68286366937105
mean/block_6_output/current_and_delta/role12/velocity,main,ego.velocity.x,0.09005331134425887,684.4506015499761,840.6353163496731
mean/block_6_output/current_and_delta/role12/velocity,main,ego.velocity.y,0.1000372200383649,874.7555353506342,1053.056618770394
mean/block_6_output/current_and_delta/role12/velocity,main,ego.velocity.z,0.8826743308499743,42.275613571829474,70.36611432916942
mean/block_6_output/current_and_delta/role12/velocity,main,ball_minus_ego.velocity.x,-0.00687335981708026,656.9442504366443,890.0302055331055
mean/block_6_output/current_and_delta/role12/velocity,main,ball_minus_ego.velocity.y,0.014324662893894557,966.7420912877544,1268.2099334724903
mean/block_6_output/current_and_delta/role12/velocity,main,ball_minus_ego.velocity.z,0.5426603677370021,275.9836862911942,377.00548991036254
mean/block_6_output/current_and_delta/role12/velocity,shuffled,ego.velocity.x,0.0013243069576907018,731.9908437793189,880.667352500001
mean/block_6_output/current_and_delta/role12/velocity,shuffled,ego.velocity.y,0.0020677989145581055,952.64715498457,1108.8938277870468
mean/block_6_output/current_and_delta/role12/velocity,shuffled,ego.velocity.z,0.008489433863963725,95.964882165624,204.55764870618958
